user_id,name,age,gender,height_cm,weight_kg,goal,activity_level,steps_per_day,calories_intake,calories_burned,protein_intake_g,carbs_intake_g,fat_intake_g,water_intake_l,sleep_hours,workout_type,workout_duration_min,diet_type,body_fat_pct,heart_rate_avg,blood_pressure_sys,blood_pressure_dia,stress_level,mood,weekly_progress,trainer_assigned,membership_type,last_active_days,bmi
U1093,User1093,18,Female,171.0,103.0,Weight Loss,Low,5820,3509,1182,41,275.0,105,2.4,7.3,Mixed,102,Keto,31.8,100,140,78,3,Happy,0.29,Yes,Free,3,35.22
U1094,User1094,38,Male,188.0,81.0,Weight Loss,Low,10423,1919,1028,100,283.0,55,1.6,8.9,Mixed,46,Balanced,27.0,59,140,80,5,Energetic,-0.57,Yes,Free,30,22.92
U1095,User1095,40,Female,150.0,98.0,Maintain Fitness,Low,15710,2980,793,121,150.0,55,4.2,5.6,Yoga,32,Vegan,31.7,56,130,86,4,Energetic,0.34,Yes,Free,30,43.56
U1096,User1096,28,Female,151.0,55.0,Weight Loss,meduim,16992,1560,297,64,190.0,116,3.3,5.1,Yoga,16,Vegan,11.2,99,135,81,5,Happy,-1.37,No,Free,20,24.12
U1097,User1097,36,Female,161.0,58.0,Weight Loss,High,4548,2144,917,104,134.0,118,3.4,9.3,Strength,30,Balanced,18.9,100,135,90,4,Stressed,0.07,Yes,Premium,11,22.38
U1098,User1098,60,Male,158.0,86.0,Weight Loss,Low,13898,2262,412,49,240.0,72,3.4,6.9,Strength,47,Balanced,19.7,66,122,66,1,Stressed,-0.33,Yes,Premium,24,34.45
U1099,User1099,33,Female,155.0,59.0,Muscle Gain,High,6084,2083,489,128,176.0,112,3.3,8.0,Mixed,137,Balanced,26.3,94,120,83,1,Tired,-0.36,No,Premium,6,24.56
U1100,User1100,19,Male,155.0,72.0,Muscle Gain,High,10320,2986,208,125,175.0,115,1.5,9.1,Yoga,52,High Protein,14.6,58,109,89,1,Energetic,-2.87,Yes,Premium,12,29.97
U1101,User1101,60,Male,154.0,97.0,Maintain Fitness,Low,3439,2028,1069,155,102.0,40,1.9,5.9,Yoga,29,High Protein,13.5,56,136,72,5,Energetic,0.96,No,Free,2,40.9
U1102,User1102,56,Male,180.0,56.0,Muscle Gain,Low,16047,2256,1028,134,393.0,102,4.4,8.5,Mixed,102,Vegan,34.7,99,144,70,4,Energetic,-1.9,No,Premium,15,17.28
U1103,User1103,47,Female,167.0,102.0,Muscle Gain,High,3898,3181,879,72,315.0,40,3.1,7.5,Strength,36,Vegan,24.6,96,119,93,2,Stressed,0.69,No,Free,15,36.57
U1104,User1104,56,Male,185.0,62.0,Maintain Fitness,High,3248,1922,962,74,129.0,96,2.4,5.2,Strength,112,Keto,22.2,79,117,76,2,Energetic,0.09,No,Free,16,18.12
U1105,User1105,37,Female,150.0,78.0,Maintain Fitness,Medium,3665,1561,1099,86,397.0,59,2.1,4.4,Strength,141,Keto,22.4,100,128,75,2,Tired,1.93,No,Premium,24,34.67
U1106,User1106,52,Male,173.0,66.0,Muscle Gain,Low,5071,3788,450,89,124.0,66,1.6,6.9,Mixed,28,High Protein,16.3,86,129,86,2,Stressed,2.66,Yes,Free,35,22.05
U1107,User1107,27,Female,158.0,103.0,Maintain Fitness,Low,13900,1685,443,77,134.0,81,3.7,6.1,Yoga,127,Vegan,33.7,63,109,94,1,Energetic,2.48,No,Premium,17,41.26
U1108,User1108,43,Male,190.0,100.0,Muscle Gain,Medium,12809,2516,969,43,311.0,53,1.6,8.7,Yoga,40,Vegan,20.5,103,132,71,2,Happy,-1.09,No,Free,30,27.7
U1109,User1109,38,Male,164.0,64.0,Muscle Gain,Low,16143,2567,739,114,161.0,56,3.2,8.7,Strength,28,Keto,16.9,61,129,84,5,Happy,0.41,Yes,Free,8,23.8
U1110,User1110,41,Female,157.0,67.0,Muscle Gain,Low,13298,2901,1112,105,224.0,30,1.9,4.3,Strength,82,Balanced,20.6,103,107,87,2,Happy,2.5,Yes,Premium,33,27.18
U1111,User1111,30,Male,182.0,86.0,Weight Loss,Medium,2880,3503,1110,126,342.0,27,2.1,6.2,Cardio,17,Balanced,30.3,91,137,91,4,Stressed,1.37,No,Free,28,25.96
U1112,User1112,33,Female,182.0,88.0,Maintain Fitness,Medium,10254,2791,1014,35,383.0,112,1.9,8.0,Strength,25,Vegan,8.2,64,140,89,4,Tired,-0.23,No,Premium,3,26.57
U1113,User1113,44,Male,188.0,76.0,Maintain Fitness,Medium,12070,3569,1002,143,231.0,57,3.3,6.0,Mixed,81,Balanced,23.8,88,139,68,4,Stressed,-1.24,Yes,Free,44,21.5
U1114,User1114,54,Male,166.0,65.0,Maintain Fitness,High,16440,1539,168,51,176.0,88,1.3,4.9,Cardio,34,Keto,31.5,68,137,66,3,Tired,-0.19,Yes,Free,25,23.59
U1115,User1115,39,Female,156.0,102.0,Maintain Fitness,Low,3345,2537,1085,80,382.0,84,2.0,5.3,Mixed,68,Balanced,33.8,83,126,92,3,Happy,2.83,No,Premium,28,41.91
U1116,User1116,55,Male,168.0,64.0,Muscle Gain,Low,7688,3596,1157,75,285.0,47,2.1,6.2,Yoga,79,High Protein,13.4,74,107,71,5,Happy,2.29,No,Free,25,22.68
U1117,User1117,56,Male,153.0,48.0,Maintain Fitness,meduim,14839,3654,357,106,132.0,46,3.8,7.3,Yoga,26,Balanced,29.1,57,112,91,4,Stressed,-2.43,Yes,Free,39,20.5
U1118,User1118,35,Female,168.0,63.0,Muscle Gain,Low,5418,3531,1151,52,358.0,119,2.3,7.9,Strength,126,Keto,28.7,56,129,69,3,Tired,2.75,No,Free,32,22.32
U1119,User1119,46,Female,192.0,55.0,Weight Loss,Medium,8360,1489,870,106,212.0,35,3.0,5.4,Strength,27,High Protein,11.0,74,117,90,4,Energetic,-1.29,Yes,Free,11,14.92
U1120,User1120,23,Male,185.0,91.0,Weigh Loss,Low,10402,2587,212,99,149.0,100,1.5,3.8,Cardio,68,High Protein,24.1,56,127,85,2,Energetic,-0.73,Yes,Premium,40,26.59
U1121,User1121,30,Male,180.0,93.0,Weight Loss,Low,13531,2439,248,88,373.0,109,2.4,6.7,Cardio,71,Keto,12.1,65,130,76,5,Happy,2.61,No,Premium,44,28.7
U1122,User1122,31,Female,178.0,93.0,Weight Loss,Medium,6361,3590,1186,114,168.0,116,3.9,5.2,Yoga,23,Vegan,23.7,101,138,72,4,Stressed,-0.98,No,Free,21,29.35
U1123,User1123,18,Male,159.0,71.0,Maintain Fitness,Medium,9337,3569,607,100,282.0,27,4.0,4.0,Strength,52,Balanced,12.9,73,136,80,4,Tired,2.09,No,Free,39,28.08
U1124,User1124,55,Female,194.0,105.0,Weight Loss,High,7833,3197,986,103,109.0,32,1.9,7.7,Mixed,104,Vegan,22.3,83,111,72,3,Tired,0.85,No,Premium,35,27.9
U1125,User1125,19,mal,162.0,53.0,Weight Loss,Low,13030,3486,1151,122,181.0,116,2.5,5.1,Cardio,119,High Protein,11.0,100,127,69,1,Tired,2.61,No,Premium,9,20.2
U1126,User1126,61,Male,177.0,55.0,Muscle Gain,Low,5317,1595,206,57,114.0,103,1.6,7.2,Mixed,126,Keto,8.5,90,140,80,1,Happy,-2.38,Yes,Premium,4,17.56
U1127,User1127,26,Female,154.0,88.0,Muscle Gain,Medium,15157,1617,339,90,351.0,62,2.5,7.6,Cardio,68,Balanced,25.3,64,125,82,1,Stressed,0.79,Yes,Premium,21,37.11
U1128,User1128,57,Male,168.0,50.0,Muscle Gain,Medium,17717,1729,553,96,304.0,83,3.7,7.3,Mixed,114,High Protein,24.1,99,110,78,2,Stressed,-2.61,Yes,Premium,30,17.72
U1129,User1129,47,Female,193.0,102.0,Weight Loss,Medium,13190,3082,616,125,300.0,41,1.4,4.3,Mixed,125,Vegan,24.4,87,144,83,3,Stressed,-0.56,Yes,Premium,41,27.38
U1130,User1130,61,Male,187.0,49.0,Maintain Fitness,Low,6284,1649,321,126,301.0,39,2.5,8.5,Mixed,15,Balanced,10.6,87,128,77,4,Energetic,-1.84,Yes,Premium,16,14.01
U1131,User1131,22,Male,191.0,103.0,Muscle Gain,Medium,13914,2375,921,99,191.0,48,1.7,5.7,Yoga,78,Keto,20.3,88,111,93,5,Tired,2.91,No,Free,18,28.23
U1132,User1132,23,Male,170.0,86.0,Muscle Gain,Medium,4339,3420,597,98,198.0,65,2.7,8.8,Yoga,131,Vegan,31.4,68,112,65,2,Stressed,-1.08,Yes,Premium,38,29.76
U1133,User1133,25,Male,165.0,106.0,Weight Loss,Medium,6676,2243,757,98,106.0,73,3.3,7.8,Yoga,16,High Protein,31.0,68,130,79,2,Stressed,-1.2,Yes,Free,14,38.93
U1134,User1134,27,Male,182.0,108.0,Muscle Gain,Low,9725,2418,980,114,152.0,44,3.5,6.4,Yoga,137,High Protein,24.6,66,111,87,3,Happy,1.08,No,Free,42,32.6
U1135,,42,Male,,,Weight Loss,High,17268,2976,719,104,,54,1.5,9.1,,56,Vegan,17.6,103,132,79,5,Energetic,2.83,No,,25,13.29
U1136,User1136,48,Female,189.0,67.0,Weight Loss,Low,17401,2577,448,67,253.0,35,2.4,7.5,Mixed,63,Keto,26.5,96,116,73,2,Energetic,-2.7,No,Free,18,18.76
U1137,User1137,64,Female,169.0,74.0,Maintain Fitness,Medium,5033,3161,581,65,292.0,50,2.1,9.0,Mixed,33,Vegan,33.0,78,143,94,2,Energetic,-1.01,Yes,Free,18,25.91
U1138,User1138,55,Male,172.0,91.0,Weigh Loss,High,14941,2321,870,81,350.0,91,3.4,6.3,Strength,145,High Protein,16.8,79,121,93,2,Happy,1.91,No,Premium,31,30.76
U1139,User1139,33,Male,190.0,95.0,Weight Loss,High,11884,3720,652,121,352.0,84,3.7,7.8,Cardio,81,Balanced,10.8,73,121,79,5,Energetic,2.12,No,Free,31,26.32
U1140,User1140,45,Female,179.0,48.0,Maintain Fitness,Medium,15578,2593,1112,157,124.0,91,2.0,5.2,Cardio,130,Balanced,24.0,87,108,89,2,Happy,1.86,Yes,Free,7,14.98
U1141,User1141,32,Male,186.0,68.0,Weight Loss,Medium,8335,1724,354,83,211.0,53,3.5,4.4,Mixed,109,Keto,28.1,92,110,68,2,Tired,-0.94,Yes,Premium,44,19.66
U1142,User1142,26,Male,175.0,92.0,Weight Loss,Medium,17785,2710,858,84,201.0,37,2.4,6.3,Mixed,36,Keto,32.9,77,143,83,2,Happy,-0.94,Yes,Free,9,30.04
U1143,User1143,35,Female,150.0,60.0,Muscle Gain,Low,5497,3034,587,104,218.0,20,2.2,7.0,Cardio,34,Keto,23.7,99,121,67,3,Stressed,-2.29,No,Premium,2,26.67
U1144,User1144,43,Female,185.0,109.0,Maintain Fitness,Medium,8411,1982,942,135,161.0,56,2.0,7.6,Strength,96,Keto,28.0,64,114,68,5,Energetic,0.65,No,Premium,35,31.85
U1145,User1145,33,Female,181.0,62.0,Maintain Fitness,Medium,15829,1733,713,43,372.0,118,2.5,6.2,Cardio,101,High Protein,13.9,101,135,76,1,Tired,2.04,Yes,Free,16,18.92
U1146,User1146,33,mal,174.0,57.0,Weight Loss,Low,4155,1779,279,56,216.0,50,2.4,6.6,Yoga,74,Balanced,9.5,82,131,93,1,Energetic,0.3,Yes,Free,14,18.83
U1147,User1147,60,Female,191.0,102.0,Weight Loss,Low,16041,3031,1167,85,140.0,59,3.5,7.8,Cardio,26,High Protein,8.7,65,136,77,4,Stressed,0.12,No,Free,24,27.96
U1148,User1148,24,Male,180.0,85.0,Muscle Gain,Low,5436,1680,928,69,264.0,46,1.8,8.7,Mixed,115,Balanced,13.5,66,105,84,3,Energetic,1.83,No,Free,7,26.23
U1149,User1149,30,Female,194.0,80.0,Weight Loss,High,8270,3073,761,71,317.0,104,1.8,8.3,Mixed,101,Balanced,34.3,94,132,87,1,Tired,-2.54,No,Free,15,21.26
U1150,User1150,46,Male,168.0,52.0,Maintain Fitness,Low,8538,2127,249,134,332.0,89,1.2,9.0,Yoga,142,Keto,29.9,57,108,72,5,Happy,2.3,Yes,Free,18,18.42
U1151,,41,Male,,,Weight Loss,Medium,11348,2090,1078,90,,41,4.5,8.9,,70,Keto,23.9,87,108,82,1,Tired,0.69,No,,17,24.41
U1152,User1152,30,Female,192.0,54.0,Weight Loss,Low,15516,2086,819,48,377.0,114,4.5,8.2,Strength,143,Keto,22.5,72,118,67,2,Energetic,-0.72,Yes,Free,4,14.65
U1153,User1153,26,Female,152.0,92.0,Muscle Gain,Medium,13291,3091,160,47,224.0,44,1.4,5.0,Cardio,49,Keto,23.2,68,130,68,1,Stressed,2.72,No,Premium,1,39.82
U1154,User1154,28,Female,191.0,56.0,Weight Loss,Low,12657,2386,988,149,176.0,71,1.4,5.0,Yoga,19,High Protein,22.5,71,141,90,1,Happy,0.35,Yes,Free,12,15.35
U1155,User1155,59,Male,160.0,45.0,Weight Loss,Low,9179,1814,1081,48,285.0,72,1.5,7.9,Yoga,109,Vegan,12.1,84,137,78,1,Energetic,-1.53,No,Free,40,17.58
U1156,User1156,59,Male,173.0,83.0,Maintain Fitness,Medium,6833,2407,550,154,137.0,84,2.9,7.9,Mixed,90,Keto,22.2,63,142,79,3,Energetic,-1.88,No,Free,8,27.73
U1157,User1157,51,Male,163.0,100.0,Weight Loss,High,17331,2693,206,96,152.0,61,2.1,7.7,Cardio,38,Balanced,21.8,65,126,85,4,Happy,2.98,Yes,Free,22,37.64
U1158,,20,Female,,,Muscle Gain,Medium,9955,3536,440,113,,52,1.3,7.7,,130,Balanced,16.9,92,134,90,1,Tired,-0.52,No,,21,34.22
U1159,User1159,49,Female,160.0,78.0,Maintain Fitness,High,13030,1613,224,86,175.0,106,3.1,5.2,Yoga,119,Keto,18.9,94,116,94,3,Happy,-0.95,No,Premium,25,30.47
U1160,User1160,50,Female,186.0,63.0,Muscle Gain,Medium,3372,3022,512,62,172.0,117,1.6,6.4,Strength,139,Balanced,18.7,74,135,84,1,Happy,-2.26,No,Free,9,18.21
U1161,User1161,19,Female,167.0,79.0,Maintain Fitness,Medium,15895,3591,1128,114,163.0,104,1.8,8.1,Mixed,78,Vegan,24.6,76,120,94,1,Energetic,-1.2,No,Premium,43,28.33
U1162,User1162,29,Male,154.0,45.0,Weight Loss,Medium,16704,3257,534,116,169.0,110,2.5,6.2,Yoga,110,Vegan,16.1,66,117,76,2,Tired,-2.03,Yes,Premium,28,18.97
U1163,User1163,37,Female,186.0,51.0,Maintain Fitness,Low,14287,3624,1187,100,199.0,81,3.7,4.6,Yoga,28,Balanced,30.7,101,143,71,3,Stressed,0.18,No,Premium,22,14.74
U1164,User1164,28,Female,150.0,106.0,Maintain Fitness,Low,10931,3559,575,79,264.0,75,1.4,7.1,Cardio,15,Balanced,12.7,81,131,77,4,Stressed,-0.89,Yes,Premium,8,47.11
U1165,User1165,59,Female,153.0,78.0,Weigh Loss,Medium,7808,1978,827,74,102.0,93,1.6,6.6,Yoga,134,Keto,20.2,84,132,94,5,Stressed,-0.7,Yes,Premium,26,33.32
U1166,User1166,25,Male,179.0,58.0,Weight Loss,Medium,3853,2812,405,42,266.0,110,3.1,5.8,Mixed,132,Keto,10.2,59,110,68,3,Tired,2.04,Yes,Free,15,18.1
U1167,User1167,45,Male,152.0,46.0,Maintain Fitness,High,5251,3470,203,146,166.0,71,3.7,5.5,Yoga,97,High Protein,12.5,86,120,72,4,Happy,-2.99,No,Free,25,19.91
U1168,User1168,47,Female,180.0,74.0,Muscle Gain,Medium,8307,3628,270,89,136.0,81,3.6,3.6,Cardio,42,Balanced,15.3,66,107,72,3,Stressed,-2.73,Yes,Premium,34,22.84
U1169,User1169,34,Female,180.0,109.0,Muscle Gain,Low,10842,1973,387,93,108.0,56,4.0,4.5,Strength,124,High Protein,33.7,89,124,66,4,Energetic,-1.67,Yes,Premium,31,33.64
U1170,User1170,51,Male,166.0,71.0,Weight Loss,Medium,2797,2634,1048,53,309.0,71,2.1,9.2,Mixed,31,Vegan,24.2,82,110,86,4,Happy,-0.24,Yes,Premium,23,25.77
U1171,User1171,24,Male,156.0,45.0,Muscle Gain,High,11825,3159,584,85,216.0,76,1.2,8.9,Cardio,41,Balanced,12.6,102,134,90,2,Energetic,-1.02,No,Free,14,18.49
U1172,User1172,49,Female,165.0,74.0,Maintain Fitness,Medium,2680,3483,846,52,169.0,98,2.3,4.9,Strength,123,High Protein,25.2,89,119,79,5,Happy,-2.43,Yes,Free,40,27.18
U1173,User1173,31,Female,186.0,68.0,Muscle Gain,Medium,4575,2592,1159,133,281.0,67,2.0,5.4,Mixed,70,Vegan,8.2,55,113,76,2,Stressed,-2.85,No,Free,11,19.66
U1174,User1174,24,Female,183.0,50.0,Muscle Gain,Medium,14789,3721,868,86,265.0,63,2.8,7.8,Cardio,76,Vegan,25.4,97,126,76,2,Energetic,-1.64,No,Free,2,14.93
U1175,User1175,45,Female,188.0,61.0,Muscle Gain,High,8834,3343,933,65,333.0,42,3.1,9.4,Mixed,61,High Protein,13.6,56,139,80,3,Happy,-1.2,No,Free,41,17.26
U1176,User1176,50,Female,162.0,70.0,Weight Loss,Medium,15539,2602,428,66,314.0,88,2.3,8.0,Strength,132,Keto,8.1,100,128,80,3,Stressed,-2.54,No,Free,6,26.67
U1177,User1177,29,Male,175.0,64.0,Maintain Fitness,High,17357,3117,447,83,312.0,84,4.4,7.3,Yoga,84,High Protein,26.1,83,111,94,3,Tired,0.26,No,Free,22,20.9
U1178,User1178,64,Male,179.0,50.0,Weight Loss,Low,15351,3310,854,83,339.0,51,3.4,8.5,Mixed,85,Keto,21.0,90,111,79,3,Energetic,0.58,Yes,Free,38,15.61
U1179,User1179,31,Female,157.0,100.0,Weight Loss,Medium,7273,1499,1039,42,154.0,106,3.1,5.3,Yoga,51,Keto,16.8,97,119,86,5,Tired,1.9,Yes,Free,11,40.57
U1180,User1180,48,Female,177.0,68.0,Weight Loss,High,15739,1919,1144,33,368.0,28,4.4,8.3,Yoga,137,High Protein,19.2,86,137,81,4,Tired,-2.98,No,Free,13,21.71
U1181,User1181,54,Male,167.0,105.0,Maintain Fitness,Low,9193,3196,963,36,122.0,102,2.0,4.8,Yoga,63,High Protein,22.5,62,112,69,1,Tired,-2.43,Yes,Premium,18,37.65
U1182,User1182,30,Female,194.0,97.0,Maintain Fitness,High,6179,3028,438,37,197.0,36,1.6,7.8,Mixed,77,Keto,21.7,104,133,71,4,Stressed,-1.26,Yes,Free,13,25.77
U1183,User1183,59,Female,163.0,95.0,Maintain Fitness,High,3690,3707,176,118,267.0,26,2.6,8.1,Yoga,89,Balanced,32.3,58,119,83,4,Energetic,2.13,Yes,Free,12,35.76
U1184,User1184,55,Male,175.0,89.0,Muscle Gain,High,14278,3559,393,142,326.0,65,2.3,8.0,Mixed,42,High Protein,34.9,61,106,70,5,Energetic,2.65,Yes,Premium,23,29.06
U1185,User1185,55,Female,174.0,78.0,Muscle Gain,High,4383,3728,755,147,122.0,115,4.4,5.5,Yoga,81,Keto,28.6,67,122,93,1,Tired,1.79,Yes,Free,40,25.76
U1186,User1186,24,Female,172.0,108.0,Weight Loss,Low,13182,2022,248,31,111.0,68,3.2,7.8,Strength,86,Balanced,21.5,104,142,87,5,Stressed,-0.24,No,Premium,36,36.51
U1187,User1187,57,Male,154.0,90.0,Weight Loss,Low,6800,3354,645,32,199.0,39,1.3,9.0,Cardio,93,Vegan,11.0,82,140,70,3,Stressed,-0.46,Yes,Premium,37,37.95
U1188,User1188,21,Female,154.0,94.0,Muscle Gain,Low,17583,3789,422,92,205.0,53,1.3,7.0,Cardio,58,High Protein,29.9,67,106,83,5,Stressed,1.13,No,Free,2,39.64
U1189,User1189,36,Female,160.0,54.0,Muscle Gain,High,4648,3244,586,38,149.0,88,1.3,9.1,Strength,99,Keto,20.7,78,129,84,3,Energetic,2.94,Yes,Premium,7,21.09
U1190,,57,Male,,,Maintain Fitness,meduim,10399,2259,1074,100,,72,2.2,5.0,,71,Vegan,31.1,91,134,80,2,Happy,1.17,Yes,,11,25.32
U1191,User1191,27,Female,190.0,48.0,Maintain Fitness,Low,5807,2524,1072,124,139.0,75,2.0,6.4,Mixed,23,Vegan,31.3,84,132,66,4,Tired,0.08,No,Free,25,13.3
U1192,User1192,30,Female,166.0,80.0,Maintain Fitness,High,3786,2594,1024,157,287.0,52,3.6,5.3,Mixed,20,Balanced,33.5,74,117,70,5,Tired,-2.07,No,Free,35,29.03
U1193,User1193,48,Female,182.0,46.0,Weight Loss,Low,5967,1592,715,78,361.0,77,4.2,9.3,Strength,99,High Protein,26.6,63,116,79,4,Happy,2.86,Yes,Free,9,13.89
U1194,User1194,29,Female,192.0,77.0,Maintain Fitness,Medium,12962,1984,906,60,378.0,95,3.2,7.3,Cardio,99,Vegan,19.6,98,123,89,2,Happy,1.88,Yes,Free,13,20.89
U1195,User1195,49,Female,192.0,53.0,Muscle Gain,Medium,12459,2050,654,121,329.0,59,1.3,8.3,Strength,114,Vegan,30.1,68,136,76,3,Happy,-0.38,Yes,Premium,32,14.38
U1196,,45,mal,,,Muscle Gain,Low,8882,1698,232,94,,37,4.2,7.8,,144,Balanced,9.9,75,128,69,3,Happy,0.47,Yes,,10,21.14
U1197,User1197,42,Female,185.0,60.0,Maintain Fitness,High,9338,3299,626,76,347.0,56,3.2,5.7,Strength,96,High Protein,12.0,74,127,84,5,Energetic,-1.92,Yes,Free,18,17.53
U1198,User1198,28,Male,177.0,71.0,Weight Loss,Low,8835,3423,766,144,186.0,20,3.2,8.0,Yoga,51,High Protein,14.2,61,133,72,5,Happy,1.61,No,Premium,38,22.66
U1199,User1199,18,Female,173.0,50.0,Weight Loss,High,4358,2667,409,78,312.0,113,2.1,4.6,Mixed,56,High Protein,26.2,93,143,83,3,Energetic,2.09,No,Free,9,16.71
U1200,User1200,29,Male,154.0,92.0,Weight Loss,Low,11680,2479,825,34,329.0,86,3.0,9.2,Strength,122,Vegan,34.8,82,114,81,4,Energetic,-1.57,Yes,Premium,5,38.79
U0984,User984,39,Female,182.0,87.0,Maintain Fitness,High,12460,1998,1068,126,372.0,55,1.3,5.9,Cardio,111,Vegan,15.9,78,139,76,4,Happy,1.33,Yes,Free,37,26.26
U0754,User754,20,Male,176.0,102.0,Weigh Loss,High,10983,1956,313,108,296.0,60,2.4,6.9,Cardio,23,Keto,8.5,76,128,80,2,Happy,-1.87,No,Free,14,32.93
U0436,User436,32,mal,177.0,53.0,Weight Loss,Low,16493,1720,1101,131,201.0,89,4.4,7.1,Strength,134,Vegan,23.5,68,144,70,2,Stressed,2.11,Yes,Premium,4,16.92
U0938,User938,38,Female,188.0,46.0,Maintain Fitness,Low,2033,2047,879,67,171.0,23,3.7,5.0,Cardio,70,High Protein,20.8,96,131,91,4,Tired,2.65,Yes,Free,4,13.01
U0296,User296,50,Male,178.0,93.0,Maintain Fitness,Medium,6062,3204,955,124,339.0,52,1.9,5.0,Cardio,36,Keto,26.9,84,141,69,3,Happy,1.18,Yes,Premium,9,29.35
U0902,User902,56,Male,165.0,62.0,Muscle Gain,Medium,2926,3059,546,32,294.0,58,1.9,5.1,Mixed,80,High Protein,31.9,63,139,67,4,Stressed,0.87,No,Premium,19,22.77
U0003,User3,35,Male,184.0,94.0,Maintain Fitness,High,15587,3583,623,41,236.0,73,3.9,5.0,Strength,45,Balanced,20.1,86,130,85,1,Happy,-0.43,Yes,Free,5,27.76
U1187,User1187,57,Male,154.0,90.0,Weight Loss,Low,6800,3354,645,32,199.0,39,1.3,9.0,Cardio,93,Vegan,11.0,82,140,70,3,Stressed,-0.46,Yes,Premium,37,37.95
U0869,User869,38,Female,184.0,57.0,Weight Loss,Low,16267,2252,316,33,186.0,89,2.0,5.3,Mixed,31,Vegan,22.4,55,124,74,5,Energetic,2.71,Yes,Free,10,16.84
U1164,User1164,28,Female,150.0,106.0,Maintain Fitness,Low,10931,3559,575,79,264.0,75,1.4,7.1,Cardio,15,Balanced,12.7,81,131,77,4,Stressed,-0.89,Yes,Premium,8,47.11
U0173,User173,20,Female,159.0,52.0,Maintain Fitness,Low,13624,1874,375,100,395.0,84,2.9,9.0,Strength,18,High Protein,34.0,94,138,83,5,Tired,-2.84,Yes,Free,14,20.57
U0641,User641,51,Female,187.0,58.0,Muscle Gain,High,4254,2532,492,55,165.0,50,3.7,9.3,Yoga,118,Balanced,29.4,68,113,80,5,Energetic,-1.99,Yes,Premium,9,16.59
U0133,User133,38,Female,168.0,61.0,Muscle Gain,High,17517,1447,518,60,209.0,23,2.8,9.5,Strength,120,Balanced,9.0,78,105,70,2,Stressed,-0.28,Yes,Premium,44,21.61
U0544,User544,54,Male,162.0,105.0,Muscle Gain,Low,8538,3605,1086,91,310.0,69,2.8,3.9,Cardio,80,Balanced,12.6,75,113,78,3,Energetic,-2.71,No,Free,7,40.01
U0806,User806,51,Male,182.0,94.0,Weigh Loss,High,16158,1569,332,135,318.0,28,2.8,6.7,Strength,95,High Protein,13.6,98,131,73,3,Stressed,-0.52,Yes,Free,44,28.38
U0257,User257,46,Female,191.0,50.0,Maintain Fitness,Medium,6152,2498,632,43,391.0,26,2.3,7.6,Strength,35,Vegan,25.5,95,122,85,1,Stressed,2.09,No,Free,2,13.71
U0138,User138,45,Male,180.0,83.0,Muscle Gain,Low,12401,3427,453,92,373.0,103,3.6,7.2,Strength,111,Keto,32.0,77,106,89,1,Tired,-0.48,No,Premium,5,25.62
U0915,User915,34,Male,187.0,55.0,Muscle Gain,meduim,2456,1551,220,146,381.0,90,1.2,9.0,Yoga,148,Vegan,26.6,94,126,91,3,Stressed,2.25,No,Free,21,15.73
U0292,User292,19,Female,182.0,105.0,Muscle Gain,High,7744,2903,603,39,229.0,41,1.3,7.1,Mixed,71,Keto,20.4,84,120,89,1,Energetic,-2.85,Yes,Premium,7,31.7
U0100,User100,33,Male,173.0,55.0,Maintain Fitness,Medium,7365,3226,853,36,215.0,107,2.8,6.7,Strength,97,Keto,34.2,80,134,66,4,Tired,-1.31,No,Free,11,18.38
U0129,User129,32,mal,173.0,90.0,Maintain Fitness,Medium,9420,3749,1192,128,107.0,23,4.0,9.1,Yoga,40,High Protein,18.0,104,136,66,2,Stressed,-2.97,No,Premium,7,30.07
U0971,User971,30,Male,165.0,95.0,Weight Loss,Medium,12578,2285,639,153,216.0,21,3.6,6.4,Cardio,138,Vegan,22.5,68,137,93,3,Tired,-0.44,Yes,Premium,36,34.89
U0180,User180,20,Female,172.0,92.0,Muscle Gain,Medium,10381,2173,265,105,143.0,59,4.1,7.1,Yoga,41,High Protein,17.8,81,141,75,1,Happy,2.62,Yes,Free,3,31.1
U0978,User978,46,Male,193.0,46.0,Muscle Gain,Medium,9724,2579,604,106,232.0,59,1.8,4.4,Cardio,84,Vegan,19.0,71,119,85,1,Tired,1.24,No,Free,19,12.35
U1147,User1147,60,Female,191.0,102.0,Weight Loss,Low,16041,3031,1167,85,140.0,59,3.5,7.8,Cardio,26,High Protein,8.7,65,136,77,4,Stressed,0.12,No,Free,24,27.96
U0556,User556,31,mal,150.0,78.0,Weight Loss,High,10714,3393,944,88,109.0,115,3.1,7.7,Yoga,95,High Protein,26.5,101,128,84,1,Energetic,-1.39,Yes,Free,26,34.67
U0027,User27,30,Male,158.0,107.0,Maintain Fitness,Medium,14129,2939,824,126,338.0,70,2.4,6.6,Cardio,119,High Protein,8.6,83,139,65,3,Energetic,0.59,No,Free,20,42.86
U1171,User1171,24,Male,156.0,45.0,Muscle Gain,High,11825,3159,584,85,216.0,76,1.2,8.9,Cardio,41,Balanced,12.6,102,134,90,2,Energetic,-1.02,No,Free,14,18.49
U1010,User1010,35,Female,193.0,107.0,Weight Loss,Low,17970,1512,1157,59,306.0,117,2.2,8.9,Yoga,82,High Protein,11.4,72,138,91,1,Energetic,-0.8,No,Free,4,28.73
